apply	exploring {'x': 40, 'y': 18, 'glyph': ']', 'color': 'brown', 'feature': 'door-locked', 'seen': True, 'dug': False, 'sear | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal | 
open	exploring {'x': 40, 'y': 18, 'glyph': ']', 'color': 'brown', 'feature': 'door-closed', 'seen': True, 'dug': False, 'sear | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	new or desired item at #Position{:x 41, :y 18} |  dir=E
move	new or desired item at #Position{:x 41, :y 18} |  dir=E
look	examining tile {'x': 41, 'y': 18, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched | 
move	new or desired item at {'x': 45, 'y': 18, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False, |  dir=E
move	new or desired item at {'x': 45, 'y': 18, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False, |  dir=SE
move	new or desired item at {'x': 45, 'y': 18, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False, |  dir=E
move	new or desired item at {'x': 45, 'y': 18, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': True, 'dug': False,  |  dir=NE
look	examining tile {'x': 45, 'y': 18, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched | 
pickup	getting desirable items | 
inventory	requested inventory update | 
look	examining tile {'x': 45, 'y': 18, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'searc | 
move	exploring {'x': 46, 'y': 18, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 47, 'y': 18, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 48, 'y': 18, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 49, 'y': 18, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 50, 'y': 18, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 51, 'y': 18, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 52, 'y': 18, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 53, 'y': 18, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
autotravel	exploring {'x': 45, 'y': 17, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  pos=(45,17) path=[(52, 18), (51, 18), (50, 18), (49, 18), (48, 18), (47, 18), (46, 18), (45, 17)]
move	exploring {'x': 45, 'y': 16, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 46, 'y': 16, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 46, 'y': 15, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 46, 'y': 14, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 47, 'y': 14, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 48, 'y': 14, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 48, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 48, 'y': 12, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 48, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 49, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
open	exploring {'x': 49, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 49, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	targetting leftover enemy {'x': 46, 'y': 7, 'known': 2753, 'first-known': 2753, 'glyph': 'x', 'color': 'magenta', 'type' |  dir=N
move	hitting {'x': 47, 'y': 7, 'known': 2754, 'first-known': 2753, 'glyph': 'x', 'color': 'magenta', 'type': {'tags': {'hosti | targetting leftover enemy {'x': 47, 'y': 7, 'known': 2754, 'first-known': 2753, 'glyph': 'x', 'color': 'magenta', 'type' |  dir=NW
move	hitting {'x': 47, 'y': 7, 'known': 2754, 'first-known': 2753, 'glyph': 'x', 'color': 'magenta', 'type': {'tags': {'hosti | targetting leftover enemy {'x': 47, 'y': 7, 'known': 2754, 'first-known': 2753, 'glyph': 'x', 'color': 'magenta', 'type' |  dir=NW
move	exploring {'x': 49, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=NE
move	exploring {'x': 50, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 51, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 52, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 53, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 54, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 55, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 55, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
repeated	searching dead end | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal | 
open	exploring {'x': 56, 'y': 6, 'glyph': ']', 'color': 'brown', 'feature': 'door-closed', 'seen': True, 'dug': False, 'searc | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
open	exploring {'x': 56, 'y': 6, 'glyph': ']', 'color': 'brown', 'feature': 'door-closed', 'seen': True, 'dug': False, 'searc | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	hitting {'x': 56, 'y': 6, 'known': 2767, 'first-known': 2767, 'glyph': 'B', 'color': 'red', 'type': {'tags': {'fly', 'wa | targetting enemy {'x': 56, 'y': 6, 'known': 2767, 'first-known': 2767, 'glyph': 'B', 'color': 'red', 'type': {'tags': {' |  dir=E
move	new or desired item at {'x': 58, 'y': 6, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False,  |  dir=E
move	new or desired item at {'x': 58, 'y': 6, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False,  |  dir=E
move	new or desired item at {'x': 58, 'y': 6, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': True, 'dug': False, ' |  dir=E
look	examining tile {'x': 58, 'y': 6, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
pickup	getting desirable items | 
inventory	requested inventory update | 
look	examining tile {'x': 58, 'y': 6, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'search | 
move	exploring {'x': 57, 'y': 7, 'glyph': ']', 'color': 'brown', 'feature': 'door-closed', 'seen': True, 'dug': False, 'searc | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
open	exploring {'x': 57, 'y': 7, 'glyph': ']', 'color': 'brown', 'feature': 'door-closed', 'seen': True, 'dug': False, 'searc | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 57, 'y': 7, 'glyph': '|', 'color': 'brown', 'feature': 'door-open', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 57, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 58, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 59, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 60, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 61, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 62, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 63, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 64, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 65, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 66, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 67, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 68, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 68, 'y': 9, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 68, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 69, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 70, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 70, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 70, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 70, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 69, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 69, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 68, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 68, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 68, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 69, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 70, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 71, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 71, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	targetting leftover enemy {'x': 70, 'y': 11, 'known': 2803, 'first-known': 2802, 'glyph': 'x', 'color': 'magenta', 'type |  dir=NW
move	targetting leftover enemy {'x': 70, 'y': 12, 'known': 2804, 'first-known': 2802, 'glyph': 'x', 'color': 'magenta', 'type |  dir=N
move	hitting {'x': 70, 'y': 12, 'known': 2805, 'first-known': 2802, 'glyph': 'x', 'color': 'magenta', 'type': {'tags': {'host | targetting leftover enemy {'x': 70, 'y': 12, 'known': 2805, 'first-known': 2802, 'glyph': 'x', 'color': 'magenta', 'type |  dir=N
move	exploring {'x': 71, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 72, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 73, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=E
move	exploring {'x': 73, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 73, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	exploring {'x': 73, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
autotravel	exploring {'x': 68, 'y': 13, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  pos=(68,13) path=[(72, 15), (71, 15), (70, 14), (69, 13), (68, 13)]
move	exploring {'x': 67, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 66, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 66, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
move	targetting leftover enemy {'x': 70, 'y': 13, 'known': 2820, 'first-known': 2820, 'glyph': 'x', 'color': 'magenta', 'type |  dir=NE
move	targetting leftover enemy {'x': 69, 'y': 13, 'known': 2821, 'first-known': 2820, 'glyph': 'x', 'color': 'magenta', 'type |  dir=E
move	hitting {'x': 69, 'y': 13, 'known': 2822, 'first-known': 2820, 'glyph': 'x', 'color': 'magenta', 'type': {'tags': {'host | targetting leftover enemy {'x': 69, 'y': 13, 'known': 2822, 'first-known': 2820, 'glyph': 'x', 'color': 'magenta', 'type |  dir=E
move	new or desired item at {'x': 66, 'y': 15, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': True, 'dug': False,  |  dir=SW
move	new or desired item at {'x': 66, 'y': 15, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': True, 'dug': False,  |  dir=SW
look	examining tile {'x': 66, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched | 
pickup	getting desirable items | 
inventory	requested inventory update | 
look	examining tile {'x': 66, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'searc | 
move	exploring {'x': 65, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 64, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 64, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 63, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 62, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 62, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=N
move	exploring {'x': 61, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 60, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=W
move	exploring {'x': 60, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | seeking | looking for the stairs-down | switching within branch to Dlvl:5 | seeking level main oracle | seeking a fountain to make Excal | getting Excal |  dir=S
